Episode,State,Action,Choosing_Type,Not Stop,Sudden Braking,Improper Passing,Improper Lane Changing,Collision_Probability,Collision_uid,Collision_Probability_Per_Step,Done
3,"[-3.29094772e+01 -1.57711387e+00 -1.31081362e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01  1.00000000e+00
  1.53840470e+00  1.03710739e+02  3.59776611e+02  5.41459365e-05
  1.33871052e+00  1.33252358e+00  6.63150876e+00  1.14528186e-01
  1.21591939e+01  6.63150876e+00  0.00000000e+00  0.00000000e+00
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99923744e+01  1.00000000e+02
 -6.48217539e+00 -3.00000000e+00  1.00000000e+00]",7,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
3,"[-4.25811911e+00 -1.98744023e+00 -2.13242073e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  5.09793401e-01  1.06503212e+02  1.14115573e-01  9.18293110e+00
  1.34546433e+00  1.28223958e+00  3.64677011e+01  9.53674316e-05
  1.21591956e+01  3.64677011e+01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.61813579e+01  0.00000000e+00  1.00000000e+02
  1.35123509e-01  1.00222900e+00  1.00000000e+00]",45,randomly,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
3,"[ 53.22235489  -3.04693556 -33.87591171   0.           0.
   0.2         12.           1.           1.11389315  95.09428406
   0.53185791   7.33835972   1.78229609   1.48654544  64.72211585
  17.64573448 151.18021132  64.72211585   0.           0.
 100.          10.         100.          20.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.          14.5        100.
  -3.55440408  -0.48951982   1.        ]",9,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
3,"[105.78775024  -3.84341002 -47.47258377   0.           0.
   1.          12.          -1.           0.60762471 105.23059845
 359.86505127  10.68319444   1.77196596   1.30571945 116.01493918
  19.85995959 177.7902179  116.01493918   0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.          20.41473783   0.         100.
   0.58761832   0.39258522   1.        ]",7,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
3,"[ 1.70754684e+02 -4.58679438e+00 -6.46156540e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  6.53368711e-01  1.04845695e+02  9.54212397e-02  1.12912684e+01
  1.34456174e+00  1.31125684e+00  1.82629088e+02  1.98599596e+01
  1.77790218e+02  1.82629088e+02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
  6.95318716e-01  2.83381887e-01  1.00000000e+00]",9,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
3,"[ 2.36564774e+02 -5.69228125e+00 -8.18949280e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.19371259e+00  1.04653908e+02  3.59588654e+02  1.12724203e+01
  1.90415936e+00  1.31701723e+00  2.50403821e+02  1.98599596e+01
  1.77790218e+02  2.50403821e+02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
  3.21743510e-01  2.40525988e-01  1.00000000e+00]",14,by model,-1.0,-1.0,-1.0,-1.0,0.85,No collision,"[0, 0, 0.145909, 0.512668, 0.849676, 0.58996, 0.373576, 0, 0, 0, 0, 0]",False
3,"[ 3.01220215e+02 -6.86868525e+00 -9.93920135e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  7.33790696e-01  1.05541801e+02  1.56006724e-01  1.11730552e+01
  1.45575039e+00  1.29885189e+00  3.72180028e+01  0.00000000e+00
  9.14199612e-01  3.17268922e+02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.89948293e+01  1.00000000e+02
  8.28598528e-01 -1.17842666e-01  1.00000000e+00]",7,by model,-1.0,0.07711010580024759,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
3,"[ 3.38170410e+02 -7.42144012e+00 -9.66121292e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  7.38109708e-01  3.72395821e+01  3.59155182e+02  3.55842697e+00
  1.37950987e+00  5.63686806e+00  7.24826078e+01  0.00000000e+00
  9.14199612e-01  3.51778634e+02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
  2.01299727e+01 -5.00897596e-01  1.00000000e+00]",9,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
3,"[ 3.44935120e+02 -7.51445103e+00 -7.73843842e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01  1.00000000e+00
  1.75132781e-01  1.47831526e+01  3.58322723e+02  3.07622773e+00
  1.34759915e+00  6.03283227e+00  7.89624578e+01  0.00000000e+00
  9.14199612e-01  3.53588810e+02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
  6.66295931e-01 -2.97008478e-01  1.00000000e+00]",46,randomly,-1.0,0.06806648338915865,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
3,"[ 3.47178558e+02 -7.53161430e+00 -6.88228683e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01  1.00000000e+00
  1.15637690e-01  1.42730017e+01  3.57905823e+02  7.53485540e-02
  1.35157261e+00  6.04340503e+00  3.91035584e+01  7.81763650e+00
  1.82062531e+01  3.54014497e+02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
  1.91134971e-01  4.79921848e-02  1.00000000e+00]",19,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
3,"[ 3.47308105e+02 -7.53316116e+00 -6.84261703e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.20097220e-01  1.42432146e+01  3.57880798e+02  4.58091636e-03
  1.34797414e+00  6.04422059e+00  8.27614446e+01  0.00000000e+00
  9.14199612e-01  3.54064697e+02  0.00000000e+00  0.00000000e+00
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
  2.07203893e-01  2.72730584e-02  1.00000000e+00]",45,randomly,-1.0,0.10271743118914493,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
3,"[ 3.47363007e+02 -7.53422117e+00 -6.83119583e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.07245147e-01  1.42371664e+01  3.57872589e+02  4.57956245e-03
  1.34804961e+00  6.04439733e+00  3.84514493e+01  7.78210262e+00
  1.40354458e+01  3.54096521e+02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
  2.10688060e-01 -2.40878337e-04  1.00000000e+00]",19,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
3,"[ 3.47380035e+02 -7.53473473e+00 -6.83009949e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.06355831e-01  1.42446632e+01  3.57871765e+02  4.60547827e-03
  1.34805587e+00  6.04425866e+00  8.28585230e+01  0.00000000e+00
  9.14199612e-01  3.54111123e+02  0.00000000e+00  0.00000000e+00
  2.01215383e+00  6.27228562e+00  4.32181475e+00  7.38470295e-01
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.60161334e+01  1.00000000e+02
  2.10688060e-01 -3.12219436e-03  1.00000000e+00]",19,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
3,"[ 3.47392639e+02 -7.53515816e+00 -6.82988510e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.05449378e-01  1.42438078e+01  3.57870361e+02  4.58999076e-03
  1.34806347e+00  6.04428334e+00  8.28712982e+01  0.00000000e+00
  9.14199612e-01  3.54123082e+02  0.00000000e+00  0.00000000e+00
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.59225866e+01  1.00000000e+02
  2.10688060e-01 -3.09915956e-03  1.00000000e+00]",1,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
3,"[ 3.47398834e+02 -7.53535271e+00 -6.82958069e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  1.05212763e-01  1.42435131e+01  3.57870300e+02  1.54017842e-04
  1.34806347e+00  6.04428334e+00  8.28780047e+01  0.00000000e+00
  9.14199612e-01  3.54128577e+02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
  2.10688060e-01 -1.82164210e-05  1.00000000e+00]",9,by model,-1.0,0.03534498353759576,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
3,"[ 3.47405640e+02 -7.53552961e+00 -6.82874680e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01  1.00000000e+00
  1.04998358e-01  1.42454453e+01  3.57869476e+02  1.55065302e-04
  1.34807051e+00  6.04423801e+00  8.28864443e+01  0.00000000e+00
  9.14199612e-01  3.54133648e+02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.66815068e+01  1.00000000e+02
  2.10688060e-01 -1.17913696e-02  1.00000000e+00]",17,by model,-1.0,0.1897374330364911,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
3,"[ 3.47405640e+02 -7.53552961e+00 -6.82874680e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01  0.00000000e+00
  1.04970396e-01  1.42449360e+01  3.57869537e+02  1.54260830e-04
  1.34807070e+00  6.04426134e+00  6.47530918e+01  1.00025229e+01
  1.41149607e+01  3.54133648e+02  0.00000000e+00  0.00000000e+00
  4.96274810e+00  6.43900488e+00  2.16499515e+00  7.38458168e-01
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.66815309e+01  1.00000000e+02
  2.10688060e-01 -1.17853112e-02  1.00000000e+00]",17,by model,-1.0,0.18895543118562352,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True
4,"[-3.71098671e+01 -1.49126661e+00 -1.33298502e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.57192528e+00  1.11865395e+02  3.58683868e+02  1.23699957e+00
  1.41285646e+00  1.19475960e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
  2.11208700e+01 -1.81871195e-01  1.00000000e+00]",7,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
4,"[-3.28233261e+01 -1.60391092e+00 -1.45396366e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  1.56775331e+00  1.05236671e+02  3.58620850e+02  1.11071969e-04
  1.33854602e+00  1.31119209e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99843574e+01  1.00000000e+02
  4.76327122e+00 -3.00000000e+00  1.00000000e+00]",9,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
4,"[-3.28233261e+01 -1.60392749e+00 -1.45402088e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.56773424e+00  1.05236671e+02  3.58620850e+02  1.11052875e-04
  1.33854479e+00  1.31119553e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99843601e+01  1.00000000e+02
  4.76327122e+00 -3.00000000e+00  1.00000000e+00]",7,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
4,"[-3.28233261e+01 -1.60394394e+00 -1.45407810e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  1.56771719e+00  1.05236671e+02  3.58620880e+02  1.11206344e-04
  1.33854479e+00  1.31119553e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99843384e+01  1.00000000e+02
  4.76327122e+00 -3.00000000e+00  1.00000000e+00]",9,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
4,"[-3.58244324e+00 -1.99853742e+00 -2.24868412e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  9.13407505e-01  1.05397041e+02  1.02128975e-01  8.77305721e+00
  1.69412293e+00  1.30180559e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.89304065e+01  0.00000000e+00  1.00000000e+02
 -5.44427898e-02  1.21512846e+00  1.00000000e+00]",7,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
4,"[ 5.33269882e+01 -3.04884577e+00 -3.41255188e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  1.09334362e+00  9.43672943e+01  4.71273988e-01  7.10177587e+00
  1.83760802e+00  1.50008195e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
 -1.37421135e+01  2.83148862e-01  1.00000000e+00]",9,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
4,"[ 1.05993042e+02 -3.84784913e+00 -4.78933144e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  6.42389238e-01  1.04234985e+02  3.59643250e+02  1.05011040e+01
  1.76508487e+00  1.32142617e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.03453801e+01  0.00000000e+00  1.00000000e+02
 -1.41771728e+00  3.92142309e-01  1.00000000e+00]",7,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
4,"[ 1.69612640e+02 -4.57444000e+00 -6.45611801e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  5.83604276e-01  1.05291557e+02 -3.60858161e-03  1.11906800e+01
  1.34497668e+00  1.30391890e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
  1.87503706e+00  2.39371280e-01  1.00000000e+00]",18,randomly,-1.0,1.0,0.5423283152055776,-1.0,0.433,No collision,"[0.433057, 0.403415, 0.136321, 0.215266, 0.331958, 0.224543, 0.137704, 0, 0, 0, 0, 0]",False
4,"[ 2.05661133e+02 -5.08056974e+00 -7.39954834e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  8.02409410e-01  1.04434929e+02  1.90098986e-01  2.17968037e+00
  1.45080508e+00  1.31808338e+00  2.87582523e+01  9.99640397e+00
  1.19373451e+01  2.87582523e+01  0.00000000e+00  0.00000000e+00
  5.23762206e+00  6.39410150e+00  9.90421616e+00  4.12291685e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  7.20466516e+01  0.00000000e+00  1.00000000e+02
  7.22465478e-02  6.76540309e-01  1.00000000e+00]",37,randomly,-1.0,-1.0,0.5833916615002495,0.5651065746659747,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
4,"[ 2.43017746e+02 -5.83213425e+00 -8.36505890e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  1.02924311e+00  1.04595543e+02  3.59519440e+02  9.15791217e+00
  1.34210015e+00  1.31825661e+00  1.11148700e+01  8.72395665e+00
  1.19794589e+01  1.11148700e+01  0.00000000e+00  0.00000000e+00
  5.00618159e+01  6.10246482e+00  9.09292309e-01  1.56885377e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.05874545e+01  0.00000000e+00  1.00000000e+02
 -7.86540104e-02  1.35855886e+00  1.00000000e+00]",9,by model,-1.0,-1.0,0.5129851904003042,-1.0,0.437,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.147042, 0.165891, 0.436752]",False
4,"[ 3.02880951e+02 -6.89109802e+00 -9.98408813e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01  1.00000000e+00
  7.26129353e-01  1.05304420e+02  1.30435959e-01  1.09502170e+01
  1.56305886e+00  1.30309559e+00  5.57761803e+00  5.00729443e+00
  1.19273454e+01  2.15095066e+01  0.00000000e+00  0.00000000e+00
  1.96633713e+00  6.27335357e+00  1.92692595e+00  5.44275720e-01
  0.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
  2.07439563e-01  9.55713291e-02  1.00000000e+00]",8,randomly,-1.0,-1.0,-1.0,-1.0,0.656,No collision,"[0.656182, 0.55198, 0.190979, 0.055406, 0, 0, 0, 0, 0, 0, 0, 0]",False
4,"[337.23864746  -7.40424824 -97.45475769   0.           0.
   0.5         12.           1.           0.83783531  40.6024437
 359.33093262   3.36545722   1.37693529   5.57742576  21.9479203
   7.81982541  11.97927387  30.77997269   0.           0.
  12.25607317   5.47446287   6.70552905   1.48056257   0.
   0.           2.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.          21.34855744   0.         100.
  24.46265841   0.63320179   1.        ]",15,randomly,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
4,"[ 3.45081360e+02 -7.52016878e+00 -7.76501389e+01  0.00000000e+00
  0.00000000e+00  5.00000000e-01  1.20000000e+01  1.00000000e+00
  2.16766044e-01  1.54349337e+01  3.58322906e+02  3.05162944e+00
  1.50040451e+00  6.02028878e+00  7.73810068e+01  9.96880461e+00
  1.80100706e+01  3.53789827e+02  0.00000000e+00  0.00000000e+00
  7.71840691e+00  6.29919899e+00  3.84293665e+00  5.52276736e-01
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
  1.11400482e+00 -8.65555237e-02  1.00000000e+00]",9,by model,-1.0,0.021149994046965794,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
