Episode,Step,State,Action,Reward,Collision Probability,Collision Probability List,Action_Description,Done
75,13,"[-2.08297089e+02  1.02044525e+01 -1.76832840e+02  0.00000000e+00
  1.40000000e+01 -1.00000000e+00  8.15083366e-03  1.71038116e+02
 -4.62790515e-04  2.61688965e-03  1.20000000e+01  8.68904643e+00
  2.58130730e-01  1.34860175e+00  1.56415413e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  1.45000000e+01  1.00000000e+02 -4.73289739e-01 -2.17360001e-01]",91,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A black Hatchback is overtaking (near) the ego vehicle and switching lane.,True
76,0,"[ -65.68637848   10.20415878 -112.56496429    0.           10.
   -1.          359.72695923  228.66345215  359.88827515    4.20343389
    0.          100.          100.            2.5247156    -0.85826533
    0.            0.            0.            0.           45.
    0.          100.           11.82126937    2.46254184]",21,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white Jeep is crossing the road from right to left (far) and maintaining lane.,False
76,1,"[-9.90912476e+01  1.02041769e+01 -1.48500931e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  2.32520133e-01  2.14622345e+02
  3.59363373e+02  5.74864340e+00  1.00000000e+00  1.97216464e+01
  7.66264514e+00  3.97116976e+00 -6.67522209e-01  2.12338617e+00
  4.81936248e-01  5.77777214e+00  9.77365541e-01  0.00000000e+00
  2.90663648e+01  1.00000000e+02 -1.13516688e+01 -1.94490832e+00]",106,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,False
76,2,"[-1.18612007e+02  1.02041225e+01 -1.54906540e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59951385e+02  3.02695007e+02
  2.88459867e-01  4.35086545e+00  2.00000000e+00  6.31084598e+01
  9.99962843e+00  1.34895035e+00  9.98847844e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  6.14064062e+01
  0.00000000e+00  1.00000000e+02 -1.74688359e+01  1.75655721e+00]",137,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red SUV is crossing the road from left to right (near) and maintaining lane.,False
76,3,"[-1.55578033e+02  1.02029266e+01 -1.19339417e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  4.66638850e-03  3.14610535e+02
  7.63834044e-02  1.01274804e+01  3.00000000e+00  3.95485104e+01
  3.81469727e-03  1.34861929e+00  7.91846588e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  2.19956834e+01  1.00000000e+02  1.82095777e+00 -4.77377481e-01]",103,0.665986,0.665986,"[0, 0.296979, 0.665986, 0, 0.009012, 0, 0, 0, 0, 0, 0, 0]",A yellow SUV is overtaking (near) the ego vehicle and switching lane.,False
76,4,"[-1.77696671e+02  1.02045135e+01 -9.80542145e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.47791985e-02  3.14407562e+02
 -5.82750617e-05  6.46510313e-04  4.00000000e+00  8.74328203e+00
  1.29475119e-02  1.34844218e+00  7.95740318e-01  1.48533740e+00
  3.15560401e+00  2.74724135e+00  2.60167879e+00  0.00000000e+00
  4.71335822e+01  1.00000000e+02 -4.71917359e-01 -2.86739153e-02]",104,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,False
76,5,"[-1.80973129e+02  1.02045441e+01 -9.48242645e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  6.90449327e-02  3.14622345e+02
 -7.07015133e-05  1.20633947e-03  5.00000000e+00  5.53634797e+00
  0.00000000e+00  1.34822128e+00  7.91984544e-01  4.79254274e+00
  2.62335901e-01  0.00000000e+00  1.03315305e+01  0.00000000e+00
  6.98301072e+01  1.00000000e+02 -2.96897526e-01 -3.00000000e+00]",118,-1,0.131611,"[0, 0, 0, 0, 0, 0, 0, 0, 0.105426, 0.131611, 0.124749, 0.124769]",A red SUV is overtaking (near) the ego vehicle and maintaining lane.,False
76,6,"[-1.82235947e+02  1.02044811e+01 -9.35750885e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  1.16850378e-03  3.14668152e+02
 -1.95810353e-05  2.42727067e-05  6.00000000e+00  4.37867502e+00
  0.00000000e+00  1.34864082e+00  7.91186444e-01  1.03460854e+01
  7.32444591e-02  0.00000000e+00  9.24946022e+00  0.00000000e+00
  5.77972011e+01  1.00000000e+02 -2.62054110e-01 -2.73990482e-01]",9,0.303736,0.303736,"[0.124771, 0.124771, 0.176252, 0.184164, 0.064183, 0.043153, 0.043153, 0.246049, 0.303736, 0, 0, 0]",Heavy wetness,False
76,7,"[-1.84109512e+02  1.02041960e+01 -9.17170563e+01  1.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59750336e+02  3.14758972e+02
  2.92506930e-03  3.59479757e+00  6.00000000e+00  8.85323190e+00
  3.15857017e+00  1.35017300e+00  7.89589597e-01  1.96670593e+01
  4.96726613e-03  9.89073831e+00  1.06890765e+01  0.00000000e+00
  4.30106426e+01  1.00000000e+02 -1.79776023e-01 -3.40562312e+00]",94,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink BoxTruck is driving ahead (near) of the ego vehicle and maintaining lane.,False
76,8,"[-1.88417221e+02  1.02042274e+01 -8.74275055e+01  1.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59752411e+02  3.14898407e+02
  4.16171853e-04  3.17908918e+00  6.00000000e+00  9.26927058e+00
  2.46546113e+00  1.35015247e+00  7.87168258e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  5.03155669e+01
  0.00000000e+00  1.00000000e+02 -8.84561389e-02  2.84987780e+00]",101,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red Sedan is overtaking (near) the ego vehicle and maintaining lane.,False
76,9,"[-2.15004044e+02  1.02043276e+01 -6.46472626e+01  1.00000000e+00
  1.00000000e+01  0.00000000e+00  7.72959739e-02  2.88755829e+02
  3.59691956e+02  3.55994620e+00  6.00000000e+00  9.24825168e+00
  4.33506064e+00  1.34818989e+00  1.24485289e+00  4.88118728e+01
  2.59710715e+00  1.11635363e+01  1.06894998e+01  0.00000000e+00
  1.45000000e+01  1.00000000e+02  3.82649990e+01 -3.90745767e-01]",97,0.224788,0.224788,"[0, 0.087465, 0.224788, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink BoxTruck is crossing the road from right to left (near) and switching lane.,False
76,10,"[-2.24976807e+02  1.02042971e+01 -8.06427612e+01  1.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59853241e+02  1.73712234e+02
  3.59856171e+02  5.76295073e+00  7.00000000e+00  2.42868597e+01
  1.11760277e+01  1.34954841e+00  1.10406875e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  4.96525289e+01
  0.00000000e+00  1.00000000e+02  5.25570983e+00  2.77706691e+00]",52,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Jeep is driving from the opposite direction (far) and switching lane.,False
76,11,"[-2.15105957e+02  1.02027521e+01 -1.40011002e+02  1.00000000e+00
  1.00000000e+01 -1.00000000e+00  6.49835542e-02  1.72197159e+02
  1.09643988e-01  1.02474391e+01  8.00000000e+00  6.40318721e+01
  1.11755922e+01  1.34825261e+00  1.35682155e-01  3.54729256e+01
  3.13008227e+00  1.99798519e+01  4.86568081e-01  0.00000000e+00
  3.60262240e+01  1.00000000e+02  1.53768846e+01 -2.79055319e+00]",46,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink SchoolBus is driving from the opposite direction (far) and maintaining lane.,False
76,12,"[-2.08997665e+02  1.02043667e+01 -1.73234879e+02  1.00000000e+00
  1.00000000e+01  1.00000000e+00  4.43757623e-02  1.71381210e+02
  1.60001524e-04  2.72638782e+00  9.00000000e+00  4.70765141e+01
  0.00000000e+00  1.34837277e+00  1.50430425e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  2.91867090e+01  1.00000000e+02 -9.63076910e-02 -1.83519409e+00]",15,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,False
76,13,"[-2.08471146e+02  1.02044935e+01 -1.76735855e+02  1.00000000e+00
  1.00000000e+01 -1.00000000e+00  1.06993672e-02  1.71471603e+02
 -2.16292770e-04  8.69640388e-02  1.00000000e+01  4.35894339e+01
  0.00000000e+00  1.34859148e+00  1.48849663e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -1.68175659e-01  2.11978787e-01]",52,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Jeep is driving from the opposite direction (far) and switching lane.,True
77,0,"[-6.43850327e+01  1.02044821e+01 -1.11196854e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  5.05400356e-03  2.35368713e+02
  9.66021034e-05  1.01573075e-04  0.00000000e+00  1.00000000e+02
  1.00000000e+02  1.94341100e+00 -9.67570425e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  2.06013103e+01  1.00000000e+02  3.36293756e+00 -9.60756588e-01]",10,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Morning,False
77,1,"[-8.61703186e+01  1.02038202e+01 -1.34182465e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59991150e+02  2.26582687e+02
  3.59344055e+02  7.31629720e+00  0.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34870915e+00 -8.10032471e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  1.45000000e+01  1.00000000e+02 -6.09352796e+00 -4.65904887e-02]",25,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white SUV is driving ahead (far) of the ego vehicle and switching lane.,False
77,2,"[-1.14345398e+02  1.02042427e+01 -1.56543137e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00 -4.69191326e-03  2.79386230e+02
  4.01736379e-01  3.39912547e+00  1.00000000e+00  2.30695888e+01
  1.00003813e+01  1.34868344e+00  1.40515196e+00  3.11017196e+00
  6.26762606e+00  1.64244399e-01  1.21512346e+00  2.04998382e+01
  0.00000000e+00  1.00000000e+02 -4.92476329e+01  5.87479087e-01]",136,0.350175,0.350175,"[0, 0, 0, 0, 0, 0.240067, 0.350175, 0.312293, 0.134376, 0.087462, 0, 0]",A red Hatchback is crossing the road from left to right (far) and switching lane.,False
77,3,"[-1.45497406e+02  1.02030220e+01 -1.29437088e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59956635e+02  3.13034851e+02
  3.59827667e+02  1.05257001e+01  2.00000000e+00  2.50842380e+01
  9.53674316e-05  2.08532984e+00  8.17135916e-01  7.77393722e+01
  4.73065480e+00  9.53674316e-05  3.79764385e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -1.10513689e+00  4.50581692e-01]",59,-1,0.040041,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.040041]",A red Hatchback is crossing the road from right to left (far) and switching lane.,False
77,4,"[-1.81808609e+02  1.02040043e+01 -9.42122650e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  8.75081643e-02  3.15653809e+02
  1.65560225e-03  4.74456645e+00  3.00000000e+00  7.37248941e+00
  0.00000000e+00  5.65651013e+00  7.77202650e-01  1.21145193e+00
  7.28351220e-02  1.79119660e+00  8.10375002e-01  0.00000000e+00
  3.67864443e+01  1.00000000e+02  3.05219859e+00 -2.73223776e+00]",85,0.236859,0.236859,"[0.136724, 0.228365, 0.229291, 0.236859, 0.229155, 0.229159, 0.22916, 0.22916, 0.22916, 0.22916, 0.22916, 0.22916]",A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,False
77,5,"[-1.85620224e+02  1.02044849e+01 -9.03710938e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  2.37781805e-05  3.15408173e+02
  4.32196339e-06  6.78750592e-06  4.00000000e+00  3.85422255e+00
  0.00000000e+00  1.34864175e+00  7.78265801e-01  4.93732488e+01
  1.55468113e+00  9.53674316e-05  9.31830492e+00  0.00000000e+00
  7.79815052e+01  1.00000000e+02 -5.83668185e-02 -2.11667451e-01]",97,0.22916,0.22916,"[0.22916, 0.22916, 0.22916, 0.22916, 0.22916, 0.22916, 0.22916, 0.22916, 0.22916, 0.22916, 0.22916, 0.22916]",A pink BoxTruck is crossing the road from right to left (near) and switching lane.,False
77,6,"[-1.85620224e+02  1.02044849e+01 -9.03710938e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  2.39707060e-05  3.15408173e+02
  3.66629388e-06  4.51207260e-05  4.00000000e+00  3.85422255e+00
  0.00000000e+00  1.34864175e+00  7.78265801e-01  8.06511405e-01
  7.49328032e-02  0.00000000e+00  5.99204580e+00  0.00000000e+00
  8.47892107e+01  1.00000000e+02 -5.83668185e-02 -1.90598116e-01]",42,0.241745,0.241745,"[0.22916, 0.22916, 0.22916, 0.22916, 0.12174, 0, 0, 0.065688, 0.120899, 0.241745, 0.089121, 0]",A white SUV is driving ahead (far) of the ego vehicle and switching lane.,False
77,7,"[-1.88358429e+02  1.02045155e+01 -8.75932083e+01  0.00000000e+00
  1.00000000e+01  1.00000000e+00  8.81208554e-02  3.15412354e+02
 -1.19068216e-04  1.15010617e+00  5.00000000e+00  8.12666878e+00
  1.09371271e+01  1.34811361e+00  7.78206978e-01  3.22195947e+00
  3.93067880e-02  3.72346466e+00  7.67321978e+00  9.11571364e+01
  0.00000000e+00  1.00000000e+02  1.01186599e-01  1.94643389e+00]",53,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red BoxTruck is driving from the opposite direction (far) and maintaining lane.,False
77,8,"[-2.13320694e+02  1.02042961e+01 -6.51109085e+01  0.00000000e+00
  1.00000000e+01  1.00000000e+00  9.65397656e-02  2.96402496e+02
  3.59698669e+02  3.81404612e+00  6.00000000e+00  2.11912998e+01
  1.11760110e+01  1.34805701e+00  1.11136036e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  2.01993621e+01  1.00000000e+02  3.20079505e+01 -9.68631123e-01]",110,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Sedan is overtaking (near) the ego vehicle and switching lane.,False
77,9,"[-2.25251785e+02  1.02043304e+01 -7.86281815e+01  0.00000000e+00
  1.00000000e+01  0.00000000e+00  3.59842987e+02  1.75649734e+02
  3.59736481e+02  5.59470450e+00  7.00000000e+00  3.26623767e+01
  1.11765063e+01  1.34960849e+00  7.71274144e-02  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  7.63691653e+01
  0.00000000e+00  1.00000000e+02  6.46227770e+00  3.09671411e+00]",19,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue Jeep is driving from the opposite direction (far) and maintaining lane.,False
77,10,"[-2.16177170e+02  1.02028732e+01 -1.33811615e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  1.36725977e-02  1.70612915e+02
  2.14742720e-02  1.07075317e+01  8.00000000e+00  7.38179730e+01
  1.99874167e+01  1.34857423e+00  1.63742413e-01  9.75771996e+01
  6.39424156e+00  1.99874183e+01  1.74490447e+00  0.00000000e+00
  2.71127123e+01  1.00000000e+02  6.14333077e-01 -1.35193849e+00]",15,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,False
77,11,"[-2.09771317e+02  1.02043800e+01 -1.72466431e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  5.65566085e-02  1.70560242e+02
  1.39580778e-04  2.64023866e+00  9.00000000e+00  5.25698006e+01
  4.80919294e+00  1.34830459e+00  1.64750532e-01  4.74723232e+00
  3.12485790e+00  4.80919334e+00  6.62284187e-01  0.00000000e+00
  3.05444997e+01  1.00000000e+02 -5.58349366e-02 -1.96231382e+00]",99,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink BoxTruck is driving ahead (near) of the ego vehicle and maintaining lane.,False
77,12,"[-2.09108841e+02  1.02044754e+01 -1.76940338e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  2.45579358e-05  1.71732452e+02
 -3.68159886e-06  4.00499249e-05  1.00000000e+01  4.72835352e+01
  3.03761984e+00  1.34865554e+00  1.44290733e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  1.57000000e+01
  0.00000000e+00  1.00000000e+02  6.63073522e-01  2.58841356e-02]",141,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink BoxTruck is crossing the road from left to right (near) and switching lane.,True
78,0,"[ -64.85533142   10.20432186 -111.99151611    0.           10.
   -1.          359.80685425  228.4655304   359.98324585    2.34409547
    0.          100.          100.            2.4145806    -0.84834191
    0.            0.            0.            0.           90.69557694
    0.          100.            4.45206995    2.6301038 ]",41,0.40918,0.40918,"[0, 0, 0, 0, 0, 0.40918, 0.003895, 0, 0, 0, 0, 0]",A white SchoolBus is driving from the opposite direction (far) and switching lane.,False
78,1,"[-9.58156509e+01  1.02034674e+01 -1.43216721e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  7.61720864e-03  2.19271866e+02
  3.58602448e+02  8.85447699e+00  1.00000000e+00  8.99974680e+01
  1.78619146e+01  1.96695546e+00 -7.05390142e-01  8.10324308e+01
  3.35943213e+00  1.78619166e+01  7.00450608e+00  0.00000000e+00
  1.45444303e+01  1.00000000e+02  1.14071007e+01 -6.98760048e-01]",60,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,False
78,2,"[-1.17494766e+02  1.02041492e+01 -1.55107925e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59899963e+02  2.97687317e+02
  1.87931284e-01  4.39365765e+00  2.00000000e+00  1.57276526e+01
  9.03593103e+00  1.34925833e+00  1.08670974e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -1.47453555e+01  3.45716602e-01]",13,0.743797,0.743797,"[0, 0, 0, 0, 0, 0.225369, 0.458675, 0.656385, 0.743797, 0.650144, 0.47397, 0]",A pedestrian is crossing the road from left to right.,False
78,3,"[-1.57833252e+02  1.02031841e+01 -1.17754150e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  6.25416487e-02  3.05843628e+02
  3.20414931e-01  9.62595821e+00  3.00000000e+00  1.55494649e+01
  0.00000000e+00  2.11775355e+00  9.56030536e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  1.99619182e+01  1.00000000e+02 -2.96356337e+01 -4.42630748e-01]",72,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,False
78,4,"[-1.82896790e+02  1.02044306e+01 -9.28718338e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.92246470e-02  3.12480560e+02
  1.53998611e-03  2.13223644e+00  4.00000000e+00  1.12014229e+01
  1.87625489e+00  1.34842746e+00  8.29373192e-01  3.09751301e+00
  1.74263708e-02  1.27127415e+00  7.49423174e+00  0.00000000e+00
  2.35475876e+01  1.00000000e+02 -9.15937267e-01 -1.26428002e+00]",39,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,False
78,5,"[-1.85504257e+02  1.02045374e+01 -9.04429855e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  1.37120768e-01  3.13036133e+02
 -9.25596512e-04  2.82028428e-03  5.00000000e+00  1.11914767e+01
  2.34723875e-01  1.34794193e+00  8.19660098e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  6.96028100e+01  1.00000000e+02 -9.72044277e-01 -3.00000000e+00]",114,0.224037,0.224037,"[0, 0.224037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,False
78,6,"[-1.85504700e+02  1.02044849e+01 -9.04426193e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.00551201e-05  3.13036133e+02
 -1.65478014e-05  1.14072621e-05  6.00000000e+00  1.11677628e+01
  0.00000000e+00  1.34866625e+00  8.19681712e-01  6.50292815e+01
  4.04792487e+00  1.00004837e+01  3.84379049e+00  0.00000000e+00
  6.99983935e+01  1.00000000e+02 -9.72044277e-01 -3.00000000e+00]",19,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue Jeep is driving from the opposite direction (far) and maintaining lane.,False
78,7,"[-1.90268738e+02  1.02040596e+01 -8.59070816e+01  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59713715e+02  3.13796478e+02
  8.55665840e-03  4.98311920e+00  7.00000000e+00  1.20710102e+01
  2.42001220e+00  2.44107674e+00  8.06865610e-01  4.31087733e+00
  1.55669767e+00  1.11752335e+01  7.69034823e+00  2.11187661e+01
  0.00000000e+00  1.00000000e+02 -7.65140828e-01  6.21532133e-01]",114,-1,0.02226,"[0, 0, 0.02226, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,False
78,8,"[-2.16731033e+02  1.02043800e+01 -6.45487747e+01  0.00000000e+00
  1.00000000e+01  1.00000000e+00  5.57793491e-02  2.80105347e+02
  3.59674774e+02  3.15088994e+00  8.00000000e+00  2.61484392e+01
  5.58791877e+00  1.75752828e+00  1.38975822e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  2.67991284e+01
  0.00000000e+00  1.00000000e+02  4.81685945e+01  9.58082810e-01]",63,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,False
78,9,"[-2.24485199e+02  1.02038002e+01 -8.42094193e+01  0.00000000e+00
  1.00000000e+01  0.00000000e+00  3.59845245e+02  1.71714127e+02
  3.59938782e+02  7.39773744e+00  9.00000000e+00  1.04727927e+01
  5.58833875e+00  1.34959968e+00  1.44897456e-01  9.85949261e+01
  7.05461173e+00  3.93151731e+00  7.66680275e+00  7.06208595e+01
  0.00000000e+00  1.00000000e+02  1.38353199e-01  2.44617118e+00]",135,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Sedan is crossing the road from left to right (far) and switching lane.,False
78,10,"[-2.14596893e+02  1.02034082e+01 -1.38555481e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  1.68245900e-02  1.66356140e+02
  3.59585175e+02  9.08359418e+00  1.00000000e+01  7.70142724e+00
  1.11759132e+01  1.34855103e+00  2.40025217e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  1.45000000e+01  1.00000000e+02 -1.29848730e+01 -3.84501632e-01]",136,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red Hatchback is crossing the road from left to right (far) and switching lane.,False
78,11,"[-2.09756149e+02  1.02043943e+01 -1.71148361e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.72065715e-02  1.71428772e+02
 -4.78581467e-04  2.39114865e+00  1.10000000e+01  3.66791434e+01
  1.11755830e+01  1.34841980e+00  1.49601125e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  1.45000000e+01  1.00000000e+02  1.37572554e-01 -4.22743817e-01]",128,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white Jeep is crossing the road from left to right (far) and maintaining lane.,False
78,12,"[-2.08933884e+02  1.02045231e+01 -1.76556564e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  4.02556695e-02  1.71327881e+02
  5.44722716e-05  3.22390871e-02  1.20000000e+01  4.61818383e+01
  0.00000000e+00  1.34840770e+00  1.51353641e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  1.57000000e+01
  0.00000000e+00  1.00000000e+02  1.19354848e-01  1.88538315e-01]",5,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Moderate fog,True
79,0,"[ -65.16648865   10.20427895 -112.15847015    0.           10.
   -1.          359.78234863  229.17654419  359.95330811    2.96656992
    0.          100.          100.            1.99396356   -0.86054693
    0.            0.            0.            0.           94.55879387
    0.          100.            8.63253297    1.99320254]",13,0.747002,0.747002,"[0, 0, 0, 0, 0, 0, 0, 0.233612, 0.495747, 0.719717, 0.747002, 0.539462]",A pedestrian is crossing the road from left to right.,False
79,1,"[-9.58966827e+01  1.02032690e+01 -1.45059647e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  5.80929331e-02  2.22456848e+02
  1.00771919e-01  9.21953547e+00  1.00000000e+00  7.10116064e+00
  0.00000000e+00  1.34830652e+00 -7.41459240e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  3.91754424e+01  1.00000000e+02 -1.51585362e+00 -3.17670534e+00]",135,-1,0.035512,"[0.035512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Sedan is crossing the road from left to right (far) and switching lane.,False
79,2,"[-1.19077072e+02  1.02041950e+01 -1.53919601e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59917053e+02  3.02754578e+02
  1.82669163e-01  4.23659866e+00  2.00000000e+00  2.88060605e+01
  0.00000000e+00  1.34916280e+00  9.98290035e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  5.64415223e+01
  0.00000000e+00  1.00000000e+02 -1.54822388e+01  2.02910443e+00]",142,0.417588,0.417588,"[0, 0, 0.369418, 0.417588, 0.315276, 0.183104, 0, 0, 0, 0, 0, 0]",A pink Jeep is crossing the road from left to right (near) and switching lane.,False
79,3,"[-1.58237183e+02  1.02031832e+01 -1.17062828e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.02811041e-02  3.14820404e+02
  1.71053544e-01  9.79725877e+00  3.00000000e+00  4.34946232e+01
  0.00000000e+00  1.34846551e+00  7.87750571e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  2.33678158e+01  1.00000000e+02  4.94848725e+00 -9.43210583e-01]",8,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Moderate wetness,False
