Episode,Step,State,Action,Reward,Collision Probability,Collision Probability List,Action_Description,Done
623,3,"[-1.52435379e+02  1.02029886e+01 -1.22638023e+02  1.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59983643e+02  3.14063873e+02
  3.59982635e+02  1.00427271e+01  2.00000000e+00  3.41824247e+01
  0.00000000e+00  1.34875141e+00  8.01814267e-01  9.79873809e-01
  3.05605128e+00  0.00000000e+00  2.20635116e+00  0.00000000e+00
  1.45000000e+01  1.00000000e+02  2.45783716e-01 -1.37518153e-03]",135,0.319833,0.319833,"[0, 0, 0, 0.319833, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Sedan is crossing the road from left to right (far) and switching lane.,False
623,4,"[-1.83078674e+02  1.02043524e+01 -9.28730545e+01  1.00000000e+00
  1.00000000e+01 -1.00000000e+00  1.08402036e-01  3.14831512e+02
  1.59910752e-03  3.00985853e+00  3.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34798744e+00  7.88331713e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  4.35678401e+01  1.00000000e+02 -2.05040030e-01 -2.60697476e+00]",55,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white SUV is driving ahead (far) of the ego vehicle and switching lane.,False
623,5,"[-1.84966888e+02  1.02044849e+01 -9.09899979e+01  1.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.47587120e-05  3.14937775e+02
  3.25809378e-06  2.24710017e-05  4.00000000e+00  3.33909515e+01
  9.99971874e+00  1.34865680e+00  7.86486200e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  6.99966758e+01  1.00000000e+02 -1.97079161e-01 -3.00000000e+00]",72,-1,0.084261,"[0, 0, 0, 0, 0, 0, 0.084261, 0, 0, 0, 0, 0]",A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,False
623,6,"[-1.84966888e+02  1.02044859e+01 -9.09899979e+01  1.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.80211750e-05  3.14937775e+02
  1.09587529e-06  2.41249800e-05  5.00000000e+00  8.82813492e+00
  0.00000000e+00  1.34865680e+00  7.86486200e-01  1.84662880e+01
  3.35182030e+00  9.79709622e+00  7.12352824e+00  0.00000000e+00
  6.99966024e+01  1.00000000e+02 -1.97079161e-01 -3.00000000e+00]",94,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink BoxTruck is driving ahead (near) of the ego vehicle and maintaining lane.,False
623,7,"[-1.88418274e+02  1.02044249e+01 -8.75380936e+01  1.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59907104e+02  3.15015869e+02
  1.08862943e-04  1.47653922e+00  5.00000000e+00  1.13796051e+01
  1.01003503e+00  1.34923328e+00  7.85130268e-01  3.41971738e+00
  6.97915458e-02  1.01003515e+00  7.59750358e+00  9.40242150e+01
  0.00000000e+00  1.00000000e+02 -7.30674759e-02  2.42253842e+00]",73,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,False
623,8,"[-2.13548157e+02  1.02042837e+01 -6.51291275e+01  1.00000000e+00
  1.00000000e+01  1.00000000e+00  1.08060673e-01  2.95810150e+02
  3.59711975e+02  3.90204019e+00  5.00000000e+00  1.75897143e+01
  1.10529188e+01  1.34798182e+00  1.12163763e+00  1.05104929e+00
  4.87970462e-02  2.00271327e+00  7.77848817e+00  0.00000000e+00
  2.35798570e+01  1.00000000e+02  3.36473880e+01 -1.27502742e+00]",106,-1,0.037452,"[0.037452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,False
623,9,"[-2.25124023e+02  1.02043352e+01 -7.34271698e+01  1.00000000e+00
  1.00000000e+01  0.00000000e+00  3.59991608e+02  1.92685577e+02
  3.59801453e+02  3.37555670e+00  6.00000000e+00  5.28659998e+01
  1.11760628e+01  1.34869840e+00 -2.20487579e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  9.41240757e+01
  0.00000000e+00  1.00000000e+02  2.82074878e+01  1.28986220e+00]",0,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Nice Weather,False
623,10,"[-2.19199448e+02  1.02032518e+01 -1.15951820e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59983887e+02  1.70263428e+02
  4.35466273e-03  9.54145344e+00  6.00000000e+00  7.69086186e+01
  1.11756210e+01  1.34875379e+00  1.69915584e-01  3.58774029e+01
  3.00933853e+00  1.11756227e+01  5.45355315e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -4.15410769e-01  1.57446671e+00]",84,7.5,1,"[0.43148, 0.742889, 1, 0.361283, 0.356384, 0.354551, 0.354536, 0.35443, 0.353971, 0.353723, 0.354142, 0.353835]",A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,False
623,11,"[-2.17156799e+02  1.01986313e+01 -1.28490204e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  2.54783064e-01  1.67634857e+02
  3.04664582e-01  3.45212612e-03  7.00000000e+00  3.23082479e+00
  2.19137674e-03  1.34707229e+00  2.14424032e-01  1.16897334e+02
  6.30034268e+00  4.57763718e-03  8.10207898e+00  0.00000000e+00
  5.00000000e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]",64,0.358498,0.358498,"[0.353624, 0.354828, 0.354542, 0.354253, 0.354378, 0.354306, 0.353983, 0.357685, 0.358498, 0.35828, 0.356235, 0.35565]",A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,False
623,12,"[-2.17182617e+02  1.01993828e+01 -1.28521713e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  1.12657152e-01  1.67164169e+02
  1.64304525e-01  7.34014688e-03  8.00000000e+00  3.22175600e+00
  2.16002496e-03  1.34795994e+00  2.23279418e-01  2.55149786e+01
  3.06950588e+00  1.17790573e+01  5.62288286e+00  3.51160156e+01
  0.00000000e+00  1.00000000e+02 -2.75261668e+00  2.91161727e-01]",125,0.359187,0.359187,"[0.355476, 0.355072, 0.355023, 0.358602, 0.359187, 0.356761, 0.356071, 0.358819, 0.356924, 0.356348, 0.35629, 0.357033]",A yellow SUV is driving from the opposite direction (near) and switching lane.,False
623,13,"[-2.17215576e+02  1.01986876e+01 -1.28557251e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  6.61795065e-02  1.66529877e+02
  2.29786292e-01  3.31929861e-02  9.00000000e+00  3.21491930e+00
  1.19723166e-02  1.34824493e+00  2.34049618e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  9.75844701e+01
  0.00000000e+00  1.00000000e+02 -2.75261668e+00  2.74190515e+00]",45,0.359727,0.359727,"[0.358395, 0.357739, 0.359727, 0.358591, 0.357664, 0.356904, 0.356855, 0.356682, 0.356302, 0.356078, 0.356495, 0.356439]",A white SchoolBus is crossing the road from right to left (far) and switching lane.,True
624,0,"[ -65.44064331   10.20434284 -112.42455292    0.           10.
   -1.          359.87838745  228.97648621  359.96856689    2.6012582
    0.          100.          100.            1.34939875   -0.85465762
    0.            0.            0.            0.           76.85520856
    0.          100.            7.06281114    1.56364932]",132,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink SUV is crossing the road from left to right (far) and switching lane.,False
624,1,"[-8.98251953e+01  1.02037878e+01 -1.38235870e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  4.18648608e-02  2.21796021e+02
  2.36262381e-03  7.22563256e+00  1.00000000e+00  3.17425675e+01
  5.58858435e+00  1.34839460e+00 -7.29488421e-01  2.53512798e+00
  2.70210416e-01  1.42171398e+00  1.56511206e+00  3.57678318e+01
  0.00000000e+00  1.00000000e+02  3.74619455e-01  1.78116288e+00]",26,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink Hatchback is crossing the road from right to left (far) and maintaining lane.,False
624,2,"[-1.15391052e+02  1.02043009e+01 -1.56174622e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59957184e+02  2.85965576e+02
  2.31187209e-01  3.27534488e+00  2.00000000e+00  4.89635297e+01
  7.62776918e+00  1.34891450e+00  1.29109668e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  3.78947973e+01
  0.00000000e+00  1.00000000e+02 -3.36249389e+01  8.19381116e-01]",89,0.269342,0.269342,"[0, 0, 0, 0.269342, 0.043744, 0, 0, 0, 0, 0, 0, 0]",A black SchoolBus is driving ahead (near) of the ego vehicle and maintaining lane.,False
624,3,"[-148.10089111   10.20310497 -126.92581177    0.           10.
    1.          359.98117065  314.47784424  359.98480225   10.06349166
    3.           66.07624466    9.99834118    1.34876137    0.79457787
  100.           10.          100.           20.           15.7
    0.          100.            0.72744638    0.74915136]",35,0.332491,0.332491,"[0, 0, 0.044729, 0, 0.332491, 0, 0, 0, 0, 0, 0, 0]",A skyblue Hatchback is driving from the opposite direction (far) and maintaining lane.,False
624,4,"[-1.81888794e+02  1.02042656e+01 -9.39694443e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  1.11763589e-01  3.14844177e+02
  2.00568466e-03  3.77371159e+00  4.00000000e+00  3.27131477e+01
  8.14427146e+00  1.34797583e+00  7.88115623e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  3.20366123e+01  1.00000000e+02 -2.90179502e-01 -2.13958801e+00]",13,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pedestrian is crossing the road from left to right.,False
624,5,"[-1.84892685e+02  1.02044859e+01 -9.09723816e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  2.95370428e-05  3.14946075e+02
 -1.27130752e-05  3.12404329e-05  5.00000000e+00  3.59722637e+01
  0.00000000e+00  1.34864580e+00  7.86334203e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  6.99957178e+01  1.00000000e+02 -1.57035911e-01 -3.00000000e+00]",3,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Heavy rain,False
624,6,"[-1.84892685e+02  1.02044849e+01 -9.09723816e+01  1.01000000e+02
  1.00000000e+01 -1.00000000e+00  3.20983854e-05  3.14946075e+02
 -7.65195273e-06  1.93491981e-05  5.00000000e+00  2.90604264e+01
  0.00000000e+00  1.34864580e+00  7.86334203e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  6.99972750e+01  1.00000000e+02 -1.57035911e-01 -3.00000000e+00]",41,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white SchoolBus is driving from the opposite direction (far) and switching lane.,False
624,7,"[-1.88390366e+02  1.02043371e+01 -8.74738846e+01  1.01000000e+02
  1.00000000e+01  1.00000000e+00  3.59847595e+02  3.15020111e+02
  8.54476966e-05  2.06851749e+00  6.00000000e+00  1.63174535e+01
  1.11756493e+01  1.34957320e+00  7.85038397e-01  2.20027614e+00
  6.30105734e+00  2.21955330e+00  1.77484490e+00  1.00000000e+02
  0.00000000e+00  1.00000000e+02 -4.16183120e-02  2.86685280e+00]",14,-1,0.079087,"[0, 0, 0, 0, 0.079087, 0.010917, 0, 0, 0, 0, 0, 0]",A pedstrian is crossing the road from right to left.,False
624,8,"[-2.14048126e+02  1.02043142e+01 -6.48851547e+01  1.01000000e+02
  1.00000000e+01  1.00000000e+00  4.89082709e-02  2.93860260e+02
  3.59721863e+02  3.72424317e+00  7.00000000e+00  2.65764803e+01
  0.00000000e+00  1.34834247e+00  1.15562155e+00  8.48869373e+01
  3.25170909e+00  1.11766544e+01  7.00496276e+00  0.00000000e+00
  1.86634198e+01  1.00000000e+02  3.60667379e+01 -8.31488091e-01]",72,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,False
624,9,"[-2.25283203e+02  1.02041397e+01 -7.85691071e+01  1.01000000e+02
  1.00000000e+01  0.00000000e+00  3.59946014e+02  1.76682312e+02
  3.59821716e+02  4.79333368e+00  8.00000000e+00  1.14514017e+01
  5.88675223e+00  1.34898246e+00  5.87282595e-02  2.51726337e+00
  7.24837576e-01  7.96845193e+00  6.58896654e+00  5.37763191e+01
  0.00000000e+00  1.00000000e+02  1.01359003e+01  2.79629202e+00]",46,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink SchoolBus is driving from the opposite direction (far) and maintaining lane.,False
624,10,"[-2.16742310e+02  1.02030220e+01 -1.30500061e+02  1.01000000e+02
  1.00000000e+01 -1.00000000e+00  3.59986115e+02  1.70643448e+02
  5.74138761e-03  1.04520588e+01  9.00000000e+00  7.71596003e+00
  1.11756995e+01  1.34873330e+00  1.63275739e-01  4.20404798e+01
  6.27985377e+00  1.41031146e+01  3.59917157e+00  0.00000000e+00
  2.03243046e+01  1.00000000e+02  2.26947569e-01 -2.05769646e-01]",102,-1,0.147298,"[0, 0, 0, 0, 0.061828, 0.147298, 0.070299, 0, 0, 0.027135, 0, 0]",A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,False
624,11,"[-2.09703064e+02  1.02043362e+01 -1.73174500e+02  1.01000000e+02
  1.00000000e+01  1.00000000e+00  8.15973058e-02  1.70679977e+02
  3.21477739e-04  3.36808802e+00  1.00000000e+01  1.80063805e+01
  1.11765615e+01  1.34814812e+00  1.62659029e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  3.31358649e+01  1.00000000e+02 -1.63993470e-02 -2.24731476e+00]",28,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,False
624,12,"[-2.09064636e+02  1.02044649e+01 -1.77069061e+02  1.01000000e+02
  1.00000000e+01  1.00000000e+00  3.59984772e+02  1.70672470e+02
 -3.29980576e-05  1.90584782e-01  1.10000000e+01  5.08283548e+01
  4.57763672e-03  1.34874973e+00  1.62792189e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -2.88508861e-02  5.95277550e-02]",81,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A black SUV is crossing the road from right to left (near) and switching lane.,True
625,0,"[ -65.8829422    10.20429707 -112.79629517    0.           10.
   -1.          359.85583496  228.35040283  359.95367432    3.25382861
    0.          100.          100.            1.6022325    -0.84423426
    0.            0.            0.            0.           46.52989433
    0.          100.            7.15382316    1.48710442]",143,0.572532,0.572532,"[0, 0.14209, 0.572532, 0.271646, 0, 0, 0, 0, 0, 0, 0, 0]",A red Hatchback is crossing the road from left to right (near) and switching lane.,False
625,1,"[-8.70646973e+01  1.02043800e+01 -1.35166855e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59853943e+02  2.21961945e+02
 -3.64466803e-03  5.02536496e+00  1.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34955662e+00 -7.32346993e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02  8.34029547e-01  2.59937070e-01]",26,0.449134,0.449134,"[0, 0, 0, 0, 0.088675, 0.229058, 0.449134, 0, 0, 0, 0, 0]",A pink Hatchback is crossing the road from right to left (far) and maintaining lane.,False
625,2,"[-1.08717308e+02  1.02044811e+01 -1.56235336e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  5.67945763e-02  2.41924210e+02
  4.84853499e-02  1.38581410e+00  2.00000000e+00  1.54708647e+01
  8.17055723e+00  1.36205744e+00 -1.08106108e+00  2.06570791e+00
  6.46396914e+00  5.84035592e+00  8.14507531e-01  4.98344400e+01
  0.00000000e+00  1.00000000e+02 -3.83111413e+01  1.25589224e+00]",13,0.266149,0.266149,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.074657, 0.266149, 0.248999]",A pedestrian is crossing the road from left to right.,False
625,3,"[-1.29000015e+02  1.02039089e+01 -1.45605988e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59932983e+02  3.13253998e+02
  3.94962765e-02  7.19464018e+00  3.00000000e+00  8.20534325e+00
  0.00000000e+00  1.34906992e+00  8.15690472e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.38440419e+01
  0.00000000e+00  1.00000000e+02 -1.55703738e+00  2.64710512e+00]",84,0.536032,0.536032,"[0.286978, 0.536032, 0.0751, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,False
625,4,"[-1.70656631e+02  1.02036047e+01 -1.05140045e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  6.78791776e-02  3.14118683e+02
  2.53313761e-02  8.09223632e+00  4.00000000e+00  5.57740381e+01
  1.10170148e-01  1.34823585e+00  8.00664002e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  4.31359596e+01  1.00000000e+02 -1.16315539e-01 -3.61100478e+00]",3,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Heavy rain,False
625,5,"[-1.84773605e+02  1.02044907e+01 -9.12061386e+01  1.01000000e+02
  1.00000000e+01 -1.00000000e+00  1.21958945e-02  3.14975708e+02
 -6.18110471e-06  2.49685233e-04  4.00000000e+00  7.56683783e+01
  0.00000000e+00  1.34856441e+00  7.85818208e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -2.01685294e-01  3.16736527e-03]",52,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Jeep is driving from the opposite direction (far) and switching lane.,False
625,6,"[-1.84773651e+02  1.02044849e+01 -9.12060852e+01  1.01000000e+02
  1.00000000e+01 -1.00000000e+00  2.11760562e-05  3.14975708e+02
 -2.12533596e-05  1.32251757e-05  5.00000000e+00  3.05085903e+01
  1.11758704e+01  1.34864533e+00  7.85822180e-01  2.03307128e+00
  6.26007869e+00  1.11758718e+01  1.57904866e+00  0.00000000e+00
  6.99981375e+01  1.00000000e+02 -2.01685294e-01 -3.00000000e+00]",29,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink Sedan is driving from the opposite direction (far) and maintaining lane.,False
625,7,"[-1.88503418e+02  1.02043247e+01 -8.74694901e+01  1.01000000e+02
  1.00000000e+01  1.00000000e+00  3.59830902e+02  3.15065033e+02
  2.01244649e-04  2.31357204e+00  6.00000000e+00  2.49433762e+01
  1.11754624e+01  1.34969804e+00  7.84274997e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  1.00000000e+02
  0.00000000e+00  1.00000000e+02 -5.88399164e-02  3.04146243e+00]",126,-1,0.096788,"[0, 0, 0.096788, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue SUV is driving from the opposite direction (near) and maintaining lane.,False
625,8,"[-2.13472610e+02  1.02042933e+01 -6.52206039e+01  1.01000000e+02
  1.00000000e+01  1.00000000e+00  5.41011281e-02  2.95857300e+02
  3.59744141e+02  3.84719127e+00  7.00000000e+00  7.59823762e+01
  1.11756997e+01  1.34832520e+00  1.12066719e+00  1.22020687e+02
  4.50451324e+00  1.11757010e+01  4.34906799e+00  0.00000000e+00
  2.21505852e+01  1.00000000e+02  3.27071698e+01 -1.14492056e+00]",65,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,False
625,9,"[-2.25426239e+02  1.02041912e+01 -7.72952652e+01  1.01000000e+02
  1.00000000e+01  0.00000000e+00  3.59910797e+02  1.78606567e+02
  3.59790802e+02  4.52970274e+00  8.00000000e+00  1.39428095e+01
  9.99975998e+00  1.34920045e+00  2.52568095e-02  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  7.64782724e+01
  0.00000000e+00  1.00000000e+02  1.42240541e+01  3.05109992e+00]",18,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink Sedan is driving from the opposite direction (far) and switching lane.,False
625,10,"[-2.17238266e+02  1.02030439e+01 -1.27796646e+02  1.01000000e+02
  1.00000000e+01 -1.00000000e+00  3.59984100e+02  1.71048401e+02
  5.42872809e-02  1.02017707e+01  9.00000000e+00  4.79228424e+01
  9.99977323e+00  1.34874993e+00  1.55985789e-01  2.88226788e+01
  3.16665081e+00  1.99225835e+01  7.38458271e-01  1.57000000e+01
  0.00000000e+00  1.00000000e+02  9.57654470e-01  1.62698214e-01]",94,7.5,1,"[0, 0.015692, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink BoxTruck is driving ahead (near) of the ego vehicle and maintaining lane.,False
625,11,"[-2.15276398e+02  1.01765757e+01 -1.39990128e+02  1.01000000e+02
  1.00000000e+01 -1.00000000e+00  9.69873965e-01  1.72044540e+02
  3.59914001e+02  1.34577089e-03  1.00000000e+01  6.97927875e+00
  1.90734863e-04  1.34250636e+00  1.39238445e-01  4.70798287e+00
  3.62149519e-02  1.90734863e-04  9.54466017e+00  3.51501688e+01
  0.00000000e+00  1.00000000e+02  7.38033166e-01  2.91761116e-01]",27,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue SUV is crossing the road from right to left (far) and maintaining lane.,False
625,12,"[-2.15277328e+02  1.01764994e+01 -1.40001923e+02  1.01000000e+02
  1.00000000e+01 -1.00000000e+00  9.29918766e-01  1.72120941e+02
  3.59934906e+02  1.83700263e-03  1.10000000e+01  6.96698202e+00
  4.76837158e-04  1.34276313e+00  1.37811861e-01  5.05110536e+00
  6.89325481e-02  4.76837158e-04  1.02463254e+01  3.69921876e+01
  0.00000000e+00  1.00000000e+02  7.38033166e-01  2.86555355e-01]",47,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Sedan is crossing the road from right to left (far) and maintaining lane.,False
625,13,"[-2.15273773e+02  1.01765003e+01 -1.40036835e+02  1.01000000e+02
  1.00000000e+01  1.00000000e+00  8.96832466e-01  1.72100067e+02
  3.59860260e+02  5.04943785e-03  1.20000000e+01  6.93167219e+00
  4.90099531e-03  1.34297320e+00  1.38524329e-01  4.68859897e+00
  8.22016353e-02  4.90099597e-03  9.58089730e+00  3.51343261e+01
  0.00000000e+00  1.00000000e+02  7.38033166e-01  2.91434535e-01]",31,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A black SchoolBus is crossing the road from right to left (far) and maintaining lane.,True
626,0,"[ -66.30718231   10.20429707 -113.18819427    0.           10.
   -1.          359.93313599  227.68821716  359.95230103    3.41038922
    0.          100.          100.            1.55225044   -0.83249426
    0.            0.            0.            0.           41.17353539
    0.          100.            5.85294541    1.3979278 ]",11,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Noon,False
626,1,"[-9.09269333e+01  1.02038851e+01 -1.39487335e+02  0.00000000e+00
  1.40000000e+01 -1.00000000e+00  3.59925385e+02  2.21786392e+02
  2.47677253e-03  6.74931025e+00  0.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34909855e+00 -7.29325383e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02  4.27303607e-01  1.21745324e+00]",57,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,False
626,2,"[-1.16147774e+02  1.02042904e+01 -1.55825150e+02  0.00000000e+00
  1.40000000e+01 -1.00000000e+00  2.52902359e-02  2.90705658e+02
  2.12798342e-01  3.30448789e+00  1.00000000e+00  1.96746146e+01
  9.98053811e+00  1.34849820e+00  1.20844125e+00  2.07927579e+00
  6.24584366e+00  2.04901760e+00  8.76948367e-01  2.75089037e+01
  0.00000000e+00  1.00000000e+02 -2.87773767e+01  1.01749768e+00]",112,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,False
626,3,"[-147.15324402   10.20301247 -127.9130249     0.           14.
    1.          359.94918823  314.47958374  359.98617554    9.88247129
    2.           72.95373685   10.00015565    1.34896053    0.79454052
    0.            0.            0.            0.           17.37476104
    0.          100.            0.45480162    0.8269576 ]",127,7.5,1,"[0.484548, 0.652191, 1, 1, 0.07429, 1, 0.086453, 0.086456, 0.08633, 0.086811, 0.086688, 0.08691]",A yellow Hatchback is crossing the road from right to left (near) and maintaining lane.,False
626,4,"[-1.57287079e+02  1.02039394e+01 -1.18045547e+02  0.00000000e+00
  1.40000000e+01  1.00000000e+00  3.59804108e+02  3.14312866e+02
  3.59768921e+02  1.24628939e-02  3.00000000e+00  4.56548485e+00
  4.76837158e-03  1.34984981e+00  7.98443406e-01  3.12893311e+00
  1.24507183e-01  4.76837192e-03  3.82395030e+00  0.00000000e+00
  5.00000000e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]",90,-1,0.087936,"[0.086926, 0.087066, 0.087135, 0.087051, 0.087355, 0.087546, 0.087431, 0.087672, 0.087598, 0.087787, 0.087892, 0.087936]",A black Hatchback is overtaking (near) the ego vehicle and switching lane.,False
626,5,"[-1.57277618e+02  1.02030210e+01 -1.18025734e+02  0.00000000e+00
  1.40000000e+01  1.00000000e+00  3.59898254e+02  3.14428436e+02
  3.59820496e+02  3.61377178e-03  4.00000000e+00  4.56033526e+00
  1.59864947e-03  1.34927410e+00  7.96193773e-01  1.09637253e+00
  1.09212937e-01  1.59864969e-03  7.00987094e-01  0.00000000e+00
  5.00000000e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]",90,-1,0.088424,"[0.087847, 0.088088, 0.087998, 0.088168, 0.088299, 0.088217, 0.088424, 0.088168, 0.088267, 0.088236, 0.08793, 0.087896]",A black Hatchback is overtaking (near) the ego vehicle and switching lane.,False
626,6,"[-1.57269608e+02  1.02032709e+01 -1.18014313e+02  0.00000000e+00
  1.40000000e+01 -1.00000000e+00  4.27219681e-02  3.14527771e+02
 -5.43256197e-03  1.96952431e-04  5.00000000e+00  4.56053488e+00
  5.72204590e-04  1.34838916e+00  7.93664157e-01  9.19041504e-01
  9.98583873e-02  5.72204590e-04  6.22700376e-01  1.93265979e+01
  0.00000000e+00  1.00000000e+02 -9.27448247e-03  2.25389476e-01]",12,-1,0.088084,"[0.087926, 0.087919, 0.087919, 0.087951, 0.087963, 0.087985, 0.088018, 0.088011, 0.088054, 0.088084, 0.08806, 0.088079]",Evening,True
