Episode,Step,State,Action,Reward,Collision Probability,Collision Probability List,Action_Description,Done
369,0,"[ -65.88613892   10.20425701 -112.63196564    0.           10.
   -1.          359.8291626   228.41217041  359.89541626    3.4092903
    0.          100.          100.            1.3496944    -0.84447695
    0.            0.            0.            0.           25.95708446
    0.          100.           11.42193772    0.91290486]",92,0.262716,0.262716,"[0, 0, 0, 0, 0.262716, 0, 0, 0, 0, 0, 0, 0]",A yellow SchoolBus is driving from the opposite direction (near) and switching lane.,False
369,1,"[-9.50487595e+01  1.02034988e+01 -1.44105438e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.26577686e-02  2.22335846e+02
  1.19112972e-02  8.75854721e+00  1.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34844830e+00 -7.38956837e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  3.53320975e+01  1.00000000e+02 -2.06385024e+00 -2.44063664e+00]",133,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white SchoolBus is crossing the road from left to right (far) and switching lane.,False
369,2,"[-1.18524048e+02  1.02042189e+01 -1.54134598e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59976501e+02  3.01369110e+02
  1.53714433e-01  3.84869334e+00  2.00000000e+00  5.76069209e+01
  0.00000000e+00  1.34879961e+00  1.02259873e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  4.91028069e+01
  0.00000000e+00  1.00000000e+02 -1.46051650e+01  1.94647667e+00]",53,0.328128,0.328128,"[0, 0, 0, 0, 0.298688, 0.328128, 0, 0, 0, 0, 0, 0]",A red BoxTruck is driving from the opposite direction (far) and maintaining lane.,False
369,3,"[-1.52794449e+02  1.02031240e+01 -1.22441696e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59969910e+02  3.14268524e+02
 -4.46750550e-03  9.99734945e+00  3.00000000e+00  3.09448978e+01
  0.00000000e+00  1.34883093e+00  7.98181263e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  1.45000000e+01  1.00000000e+02  6.12258668e-01 -3.40016870e-02]",56,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,False
369,4,"[-1.83435226e+02  1.02044010e+01 -9.24766235e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  1.27612785e-01  3.15006439e+02
  8.87876784e-04  2.84590119e+00  4.00000000e+00  4.19491716e+01
  1.00006408e+01  1.34786297e+00  7.85282092e-01  4.45063027e+00
  4.74034778e-01  5.29290743e+00  4.29297361e+00  0.00000000e+00
  3.78158360e+01  1.00000000e+02 -1.13643017e-01 -2.53057161e+00]",3,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Heavy rain,False
369,5,"[-1.85360382e+02  1.02044849e+01 -9.05481339e+01  1.01000000e+02
  1.00000000e+01 -1.00000000e+00  2.63730362e-05  3.15041656e+02
  6.52726112e-06  3.15399900e-05  4.00000000e+00  4.18339083e+01
  1.00000084e+01  1.34864556e+00  7.84670136e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  6.99955581e+01  1.00000000e+02 -1.13762107e-01 -3.00000000e+00]",135,-1,0.101479,"[0.101479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Sedan is crossing the road from left to right (far) and switching lane.,False
369,6,"[-1.85360382e+02  1.02044849e+01 -9.05481339e+01  1.01000000e+02
  1.00000000e+01 -1.00000000e+00  2.05650958e-05  3.15041656e+02
  1.42318675e-06  2.51015766e-05  5.00000000e+00  7.92791183e+01
  1.74911253e-01  1.34864556e+00  7.84670136e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  6.99966190e+01  1.00000000e+02 -1.13762107e-01 -3.00000000e+00]",94,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink BoxTruck is driving ahead (near) of the ego vehicle and maintaining lane.,False
369,7,"[-1.88957718e+02  1.02043276e+01 -8.69400787e+01  1.01000000e+02
  1.00000000e+01  1.00000000e+00  3.59846710e+02  3.15082123e+02
  6.70248046e-05  2.20654655e+00  5.00000000e+00  8.43904701e+01
  0.00000000e+00  1.34959067e+00  7.83971104e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+02
  0.00000000e+00  1.00000000e+02 -1.24837840e-02  3.24217682e+00]",36,-1,0.130238,"[0, 0, 0, 0, 0, 0, 0, 0, 0.130238, 0, 0, 0]",A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,False
369,8,"[-2.13934143e+02  1.02042999e+01 -6.50043106e+01  1.01000000e+02
  1.00000000e+01  1.00000000e+00  7.78226927e-02  2.93586365e+02
  3.59716034e+02  3.75578233e+00  6.00000000e+00  2.31099484e+01
  1.00003030e+01  1.34816715e+00  1.16043251e+00  6.88573789e+01
  4.46053574e+00  1.00003043e+01  1.06894957e+01  0.00000000e+00
  1.45000000e+01  1.00000000e+02  3.28573110e+01 -3.61795695e-01]",141,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink BoxTruck is crossing the road from left to right (near) and switching lane.,False
369,9,"[-2.25426620e+02  1.02042084e+01 -7.63044968e+01  1.01000000e+02
  1.00000000e+01  0.00000000e+00  3.59927582e+02  1.81577560e+02
  3.59774200e+02  4.26498909e+00  7.00000000e+00  9.71006126e+00
  1.10778289e+01  1.34909938e+00 -2.65145724e-02  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  6.04042022e+01
  0.00000000e+00  1.00000000e+02  1.79025359e+01  1.75736006e+00]",53,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red BoxTruck is driving from the opposite direction (far) and maintaining lane.,False
369,10,"[-2.17642731e+02  1.02030401e+01 -1.25014320e+02  1.01000000e+02
  1.00000000e+01 -1.00000000e+00  3.59985413e+02  1.70715515e+02
  1.76982675e-02  1.02736498e+01  8.00000000e+00  4.98289821e+01
  1.11756471e+01  1.34874529e+00  1.61967315e-01  1.09449030e+02
  6.36308731e+00  1.55275470e+01  8.82734509e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02  2.76558272e-01  1.59249039e-02]",124,-1,0.149552,"[0, 0, 0.149552, 0.1268, 0, 0, 0, 0, 0, 0, 0, 0]",A red Jeep is overtaking (near) the ego vehicle and switching lane.,False
369,11,"[-2.09823517e+02  1.02041693e+01 -1.72328278e+02  1.01000000e+02
  1.00000000e+01  1.00000000e+00  1.01736568e-01  1.70702637e+02
  5.74708916e-04  4.10401491e+00  9.00000000e+00  5.25565016e+01
  1.22672512e+01  1.34803162e+00  1.62271749e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  3.88951514e+01  1.00000000e+02 -6.70516707e-03 -2.86625696e+00]",2,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Moderate rain,False
369,12,"[-2.09046692e+02  1.02044649e+01 -1.77078934e+02  5.05000000e+01
  1.00000000e+01  1.00000000e+00  3.59987488e+02  1.70724518e+02
 -1.46489092e-05  1.43160793e-01  9.00000000e+00  5.04018769e+01
  0.00000000e+00  1.34873560e+00  1.61888247e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -2.11971287e-02  8.19532203e-02]",103,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow SUV is overtaking (near) the ego vehicle and switching lane.,True
370,0,"[ -65.54031372   10.20431519 -112.49111176    0.           10.
   -1.          359.8885498   228.80883789  359.96237183    2.74830338
    0.          100.          100.            1.34933362   -0.85170357
    0.            0.            0.            0.           76.2062491
    0.          100.            7.05809926    1.39827406]",55,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white SUV is driving ahead (far) of the ego vehicle and switching lane.,False
370,1,"[-9.36814270e+01  1.02038269e+01 -1.42552231e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  8.62673968e-02  2.22251205e+02
  3.99909206e-02  7.56655098e+00  1.00000000e+00  2.56105852e+01
  4.99961110e+00  1.34811284e+00 -7.37607205e-01  1.51695309e+00
  3.51306629e-01  4.60731398e+00  1.21288964e+00  0.00000000e+00
  3.79641151e+01  1.00000000e+02 -1.21634627e-01 -2.90755028e+00]",136,-1,0.101237,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.101237, 0, 0]",A red Hatchback is crossing the road from left to right (far) and switching lane.,False
370,2,"[-1.16079033e+02  1.02042542e+01 -1.56264023e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59958221e+02  2.90883606e+02
  2.11390167e-01  3.71668416e+00  2.00000000e+00  7.65597081e+00
  8.01789475e-01  1.34891071e+00  1.20534953e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  2.13900126e+01
  0.00000000e+00  1.00000000e+02 -3.07842628e+01  6.36450695e-01]",128,0.39332,0.39332,"[0, 0, 0, 0, 0, 0.39332, 0.315041, 0.124142, 0, 0, 0, 0]",A white Jeep is crossing the road from left to right (far) and maintaining lane.,False
370,3,"[-1.48401108e+02  1.02031822e+01 -1.26590492e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59953979e+02  3.14264069e+02
  3.59973724e+02  9.79530450e+00  3.00000000e+00  1.03550194e+01
  1.01407823e+01  1.34893123e+00  7.98364298e-01  8.00815945e+01
  3.10557992e+00  1.63012257e+00  2.12779461e+00  2.61333785e+01
  0.00000000e+00  1.00000000e+02 -3.51160322e-02  8.62027213e-01]",5,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Moderate fog,False
370,4,"[-1.79121964e+02  1.02045097e+01 -9.66940536e+01  5.00000000e+00
  1.00000000e+01 -1.00000000e+00  1.27798304e-01  3.14792480e+02
  4.13314148e-04  1.58505681e+00  3.00000000e+00  8.87209803e+00
  2.02847237e+00  1.34786101e+00  7.89020423e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  5.64780649e+01  1.00000000e+02 -2.11365366e-01 -4.90218262e+00]",100,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,False
370,5,"[-1.79323807e+02  1.02044859e+01 -9.64934158e+01  5.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.47292189e-05  3.14803497e+02
 -9.71565896e-06  2.23744890e-05  4.00000000e+00  8.51040875e+00
  0.00000000e+00  1.34865315e+00  7.88830287e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  6.99968489e+01  1.00000000e+02 -2.74309813e-01 -3.00000000e+00]",20,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,False
370,6,"[-1.79356995e+02  1.02044888e+01 -9.64604797e+01  5.00000000e+00
  1.00000000e+01 -1.00000000e+00  5.90737537e-03  3.14792023e+02
  2.04443568e-04  6.08334131e-05  5.00000000e+00  8.52019894e+00
  2.15791864e-03  1.34861091e+00  7.89022410e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  6.99948887e+01  1.00000000e+02 -1.28526394e-03 -3.00000000e+00]",143,0.36175,0.36175,"[0.056167, 0, 0, 0, 0.36175, 0.11327, 0, 0, 0, 0, 0, 0]",A red Hatchback is crossing the road from left to right (near) and switching lane.,False
370,7,"[-1.79711334e+02  1.02045460e+01 -9.61082687e+01  5.00000000e+00
  1.00000000e+01  1.00000000e+00  3.27158384e-02  3.14785858e+02
  1.06646676e-05  2.40268213e-01  6.00000000e+00  8.54045327e+00
  1.39223386e-01  1.34845503e+00  7.89138851e-01  5.38957753e+00
  2.26435768e-02  3.98997592e+00  1.03295973e+01  5.52045991e+01
  0.00000000e+00  1.00000000e+02 -3.44093848e-01  1.01150078e+00]",43,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white SchoolBus is driving ahead (far) of the ego vehicle and maintaining lane.,False
370,8,"[-1.86962158e+02  1.02045679e+01 -8.88665695e+01  5.00000000e+00
  1.00000000e+01  1.00000000e+00  1.53779387e-01  3.15015381e+02
  5.39179964e-05  4.80069413e-04  7.00000000e+00  8.59090476e+00
  4.93753878e-01  1.34771195e+00  7.85137973e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  9.90474952e+01
  0.00000000e+00  1.00000000e+02 -6.22911681e-02  2.83307956e+00]",112,-1,0.128305,"[0.128305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,False
370,9,"[-2.10791779e+02  1.02039785e+01 -6.65067520e+01  5.00000000e+00
  1.00000000e+01  0.00000000e+00  1.16729133e-01  3.04824158e+02
  3.59746521e+02  4.71032413e+00  8.00000000e+00  3.02596808e+01
  5.00006770e+00  1.34794819e+00  9.64163791e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  3.20762914e+01  1.00000000e+02  2.05505701e+01 -2.11219284e+00]",28,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,False
370,10,"[-2.25221069e+02  1.02042723e+01 -7.48809357e+01  5.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59977783e+02  1.87571365e+02
  3.59788757e+02  3.73503192e+00  9.00000000e+00  1.46086982e+01
  5.58785189e+00  1.34878620e+00 -1.31187938e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  7.57420492e+01
  0.00000000e+00  1.00000000e+02  2.21505665e+01  2.42433720e+00]",12,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Evening,False
370,11,"[-2.17910522e+02  1.02028170e+01 -1.23843376e+02  5.00000000e+00
  2.00000000e+01 -1.00000000e+00  3.59983917e+02  1.70455124e+02
 -4.67479229e-03  1.04135518e+01  9.00000000e+00  2.29864516e+01
  5.58831985e+00  1.34874743e+00  1.66611484e-01  2.97870488e+01
  7.04548970e+00  9.98347383e+00  4.58994834e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -4.83029539e-01  1.68773295e-01]",116,7.5,1,"[0, 0.50272, 1, 0.070256, 0.150664, 1, 0.182653, 0.180518, 0.069156, 0, 0, 0]",A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,False
370,12,"[-2.14565704e+02  1.02041855e+01 -1.43752792e+02  5.00000000e+00
  2.00000000e+01 -1.00000000e+00  3.59771912e+02  1.70206223e+02
  1.07901498e-04  3.55880482e+00  1.00000000e+01  6.70036879e+00
  2.41332595e+00  1.35004291e+00  1.70933010e-01  1.02930909e+02
  6.60332501e+00  1.04412703e+01  6.25740428e+00  5.15133601e+01
  0.00000000e+00  1.00000000e+02 -8.45348939e-02  2.91179593e+00]",53,0.250158,0.250158,"[0.012511, 0.167797, 0.250158, 0.245962, 0.132257, 0, 0, 0, 0, 0, 0, 0]",A red BoxTruck is driving from the opposite direction (far) and maintaining lane.,False
370,13,"[-2.09741470e+02  1.02043533e+01 -1.72516785e+02  5.00000000e+00
  2.00000000e+01 -1.00000000e+00  4.21708860e-02  1.70667084e+02
  4.43786063e-04  2.96177103e+00  1.10000000e+01  1.25957377e+01
  2.19964852e+00  1.34838568e+00  1.62893880e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  2.86356099e+01  1.00000000e+02 -5.68166546e-02 -1.79264587e+00]",108,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red Hatchback is crossing the road from right to left (near) and switching lane.,False
370,14,"[-2.09071884e+02  1.02044630e+01 -1.76604782e+02  5.00000000e+00
  2.00000000e+01 -1.00000000e+00  3.59984894e+02  1.70726242e+02
 -1.89884395e-05  2.84884557e-01  1.20000000e+01  1.09253537e+01
  2.00643387e+00  1.34874328e+00  1.61852928e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  2.28370032e+01
  0.00000000e+00  1.00000000e+02 -5.84359183e-02  4.94730805e-02]",107,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red SUV is driving ahead (near) of the ego vehicle and switching lane.,True
371,0,"[ -66.10632324   10.20429325 -112.84509277    0.           10.
   -1.          359.89331055  227.25619507  359.88943481    3.55259137
    0.          100.          100.            1.34930327   -0.82427455
    0.            0.            0.            0.           15.7
    0.          100.            9.37402821    0.46010609]",60,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,False
371,1,"[-9.24075851e+01  1.02037315e+01 -1.41364716e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59936951e+02  2.21975677e+02
  2.56269742e-02  7.50008348e+00  1.00000000e+00  2.99078364e+01
  8.53978493e+00  1.34903759e+00 -7.32731028e-01  2.27063626e+00
  2.43917417e-01  8.36221885e+00  1.11645801e+00  0.00000000e+00
  1.87241279e+01  1.00000000e+02  8.73220441e-01 -9.65344476e-01]",128,-1,0.137073,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.137073, 0]",A white Jeep is crossing the road from left to right (far) and maintaining lane.,False
371,2,"[-1.17133736e+02  1.02042942e+01 -1.55628922e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  5.15612848e-02  2.94958160e+02
  2.52322823e-01  3.51377529e+00  2.00000000e+00  5.85565850e+00
  1.00899076e+01  1.34833136e+00  1.13404371e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  6.45245253e+01
  0.00000000e+00  1.00000000e+02 -2.63693651e+01  1.55009509e+00]",137,0.24207,0.24207,"[0.24207, 0.137764, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red SUV is crossing the road from left to right (near) and maintaining lane.,False
371,3,"[-1.48270996e+02  1.02031269e+01 -1.26700111e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59966675e+02  3.14334229e+02
  3.59980011e+02  9.59962771e+00  3.00000000e+00  1.99494603e+01
  1.11763631e+01  1.34885638e+00  7.97109065e-01  3.73311339e+00
  4.81845170e-02  1.28477360e+00  1.16564270e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02  4.37330596e-01  4.59438418e-01]",75,-1,0.178845,"[0.178845, 0, 0, 0.065593, 0.000905, 0, 0, 0, 0, 0, 0, 0]",A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,False
371,4,"[-1.70823578e+02  1.02045212e+01 -1.04859970e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  8.45763981e-02  3.14194000e+02
  9.88444008e-05  8.86055063e-01  4.00000000e+00  1.39362422e+01
  0.00000000e+00  1.34812581e+00  7.99464608e-01  2.10755999e+00
  7.75573779e-02  0.00000000e+00  3.67520827e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -3.35252460e-01  8.55750719e-02]",71,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A black SchoolBus is crossing the road from right to left (near) and maintaining lane.,False
371,5,"[-1.71906830e+02  1.02044840e+01 -1.03802711e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  1.22640913e-05  3.14250366e+02
  7.21972265e-06  1.46034009e-06  5.00000000e+00  1.24226011e+01
  0.00000000e+00  1.34864736e+00  7.98483039e-01  1.22954370e+01
  1.98639239e-01  9.53674316e-05  9.63688888e+00  0.00000000e+00
  6.99997943e+01  1.00000000e+02 -4.63017248e-01 -3.00000000e+00]",19,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue Jeep is driving from the opposite direction (far) and maintaining lane.,False
371,6,"[-1.72516602e+02  1.02044859e+01 -1.03206787e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  2.75602852e-05  3.14295349e+02
 -1.01093465e-05  3.57485989e-06  6.00000000e+00  1.15700177e+01
  0.00000000e+00  1.34865552e+00  7.97698871e-01  1.20466533e+01
  4.06887019e-01  9.53674316e-05  9.60769788e+00  0.00000000e+00
  6.99994965e+01  1.00000000e+02 -4.56294192e-01 -3.00000000e+00]",74,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,False
371,7,"[-1.72930450e+02  1.02044744e+01 -1.02801712e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59985291e+02  3.14335266e+02
  1.01433143e-04  1.72760429e-01  7.00000000e+00  1.44191577e+01
  5.02292710e+00  1.34874140e+00  7.97002062e-01  5.64854402e+01
  3.19241187e+00  9.53674316e-05  1.11729013e+01  0.00000000e+00
  4.56695732e+01  1.00000000e+02 -4.57344673e-01 -3.00000000e+00]",94,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink BoxTruck is driving ahead (near) of the ego vehicle and maintaining lane.,False
371,8,"[-1.75730408e+02  1.02043943e+01 -1.00051781e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59905243e+02  3.14512482e+02
  5.73880039e-04  9.06167117e-01  7.00000000e+00  1.56862750e+01
  3.89771221e+00  1.34922808e+00  7.93902930e-01  2.99918619e+01
  4.02880933e-01  9.98656167e+00  9.58599171e+00  0.00000000e+00
  1.45000000e+01  1.00000000e+02 -3.79999769e-01 -1.48673657e-01]",94,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink BoxTruck is driving ahead (near) of the ego vehicle and maintaining lane.,False
371,9,"[-1.89965393e+02  1.02044220e+01 -8.58984680e+01  0.00000000e+00
  1.00000000e+01  0.00000000e+00  1.61371380e-01  3.14988403e+02
  1.11284506e-04  2.96630118e+00  7.00000000e+00  2.95347125e+01
  5.00027444e+00  1.34765259e+00  7.85598316e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  4.23027877e+01  1.00000000e+02  3.74294143e-02 -3.27896785e+00]",3,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Heavy rain,False
371,10,"[-2.09427505e+02  1.02042923e+01 -6.74726791e+01  1.01000000e+02
  1.00000000e+01 -1.00000000e+00  1.11654438e-01  3.08368835e+02
  3.59830872e+02  4.98686667e+00  7.00000000e+00  8.38038491e+01
  1.00003180e+01  1.34797744e+00  9.01915843e-01  9.07440246e+01
  2.51136048e+00  1.00003188e+01  9.22881483e+00  0.00000000e+00
  3.29417865e+01  1.00000000e+02  1.59396220e+01 -2.22831581e+00]",47,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Sedan is crossing the road from right to left (far) and maintaining lane.,False
371,11,"[-2.25054535e+02  1.02042990e+01 -7.27427216e+01  1.01000000e+02
  1.00000000e+01 -1.00000000e+00  3.59993286e+02  1.95224792e+02
  3.59693268e+02  3.67603355e+00  8.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34869066e+00 -2.64325033e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  2.53215595e+01
  0.00000000e+00  1.00000000e+02  3.13287059e+01  8.86077976e-01]",82,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,False
371,12,"[-2.19104889e+02  1.02031584e+01 -1.16300484e+02  1.01000000e+02
  1.00000000e+01 -1.00000000e+00  3.59983917e+02  1.69787979e+02
  3.59978271e+02  9.79905611e+00  9.00000000e+00  3.92157723e+01
  1.11759241e+01  1.34875288e+00  1.78335668e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  2.92045753e+01
  0.00000000e+00  1.00000000e+02 -9.82605849e-01  1.26437484e+00]",13,7.5,1,"[0, 0, 0, 0.10825, 0.280391, 0.470826, 0.687062, 1, 0.418274, 0.415752, 0.427256, 1]",A pedestrian is crossing the road from left to right.,False
371,13,"[-2.13232971e+02  1.02044258e+01 -1.53592072e+02  1.01000000e+02
  1.00000000e+01  1.00000000e+00  3.59958282e+02  1.79838959e+02
  3.59975983e+02  1.28417929e+00  1.00000000e+01  2.63975958e+00
  0.00000000e+00  1.34891321e+00  2.91847600e-03  1.19368747e+01
  3.00020862e+00  0.00000000e+00  4.14321321e-01  9.21755173e+01
  0.00000000e+00  1.00000000e+02  2.08522081e+01  2.23303399e+00]",68,0.6758,0.6758,"[0.6758, 0.664233, 0.509811, 0.234326, 0, 0, 0, 0, 0, 0, 0, 0]",A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,False
371,14,"[-2.10865875e+02  1.02043676e+01 -1.69636246e+02  1.01000000e+02
  1.00000000e+01 -1.00000000e+00  2.84279212e-02  1.70716888e+02
 -1.79794477e-03  2.85455361e+00  1.10000000e+01  1.42458401e+01
  0.00000000e+00  1.34847408e+00  1.62034576e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  1.45000000e+01  1.00000000e+02  4.14127583e-01 -4.56919352e-01]",13,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pedestrian is crossing the road from left to right.,False
371,15,"[-2.09701096e+02  1.02044449e+01 -1.76590683e+02  1.01000000e+02
  1.00000000e+01 -1.00000000e+00  3.59959961e+02  1.70418381e+02
 -1.48737585e-04  3.73031975e-01  1.20000000e+01  2.11822729e+01
  0.00000000e+00  1.34889693e+00  1.67235248e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  5.11141066e+01
  0.00000000e+00  1.00000000e+02  2.72259114e-01  2.56027499e-02]",2,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Moderate rain,True
372,0,"[ -65.4570694    10.20431709 -112.41981506    0.           10.
   -1.          359.86090088  229.01281738  359.96020508    2.8148619
    0.          100.          100.            1.37763691   -0.85526514
    0.            0.            0.            0.           82.32745722
    0.          100.            7.38964579    1.28531467]",109,0.456305,0.456305,"[0, 0, 0, 0.456305, 0.05456, 0, 0, 0, 0, 0, 0, 0]",A red BoxTruck is driving from the opposite direction (near) and maintaining lane.,False
372,1,"[-9.54359589e+01  1.02034588e+01 -1.44516022e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.20946015e-02  2.22161957e+02
  2.84172390e-02  8.63840826e+00  1.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34845068e+00 -7.35996974e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  3.35477299e+01  1.00000000e+02 -1.96476240e+00 -1.95464082e+00]",111,-1,0.068918,"[0, 0.068918, 0, 0, 0, 0, 0, 0, 0.004545, 0, 0, 0]",A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,False
